time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1637917200,1.33046,1.33341,1.32986,1.33147,1.3169298664699494e+308,9.438276082659295e+307,1.3169298664699494e+308,NaN,NaN,NaN,1.3169298664699494e+308,9.438276082659295e+307,1.3169298664699494e+308,NaN,NaN,NaN
1637920800,1.33147,1.33256,1.33063,1.3318699999999999,NaN,-7.396682474201556e+307,NaN,NaN,NaN,NaN,NaN,-7.396682474201556e+307,NaN,NaN,NaN,NaN
1637924400,1.3318699999999999,1.33387,1.33186,1.33293,-9.30740134715535e+307,1.1107529462704783e+308,NaN,NaN,NaN,NaN,-9.30740134715535e+307,1.1107529462704783e+308,NaN,NaN,NaN,NaN
1637928000,1.33293,1.3341399999999999,1.33222,1.33406,7.294117254246149e+307,-1.286689881230092e+308,7.294117254246149e+307,NaN,NaN,NaN,7.294117254246149e+307,-1.286689881230092e+308,7.294117254246149e+307,NaN,NaN,NaN
1637931600,1.33406,1.33491,1.33304,1.33382,-1.0953508223253586e+308,NaN,NaN,-1.0953508223253586e+308,NaN,NaN,-1.0953508223253586e+308,NaN,NaN,-1.0953508223253586e+308,NaN,NaN
1637935200,1.33382,1.33455,1.33243,1.3336999999999999,1.2688481486502432e+308,9.09368026258928e+307,1.2688481486502432e+308,NaN,NaN,NaN,1.2688481486502432e+308,9.09368026258928e+307,1.2688481486502432e+308,NaN,NaN,NaN
1637938800,1.3336999999999999,1.33437,1.33182,1.33356,NaN,-7.126626179951173e+307,NaN,NaN,NaN,NaN,NaN,-7.126626179951173e+307,NaN,NaN,NaN,NaN
1637942400,1.33356,1.33372,1.33073,1.33202,-8.967583824140057e+307,1.07019884305681e+308,NaN,NaN,NaN,NaN,-8.967583824140057e+307,1.07019884305681e+308,NaN,NaN,NaN,NaN
1637946000,1.33202,1.33369,1.33191,1.3334,7.027805663559389e+307,-1.2397122392417525e+308,7.027805663559389e+307,NaN,NaN,NaN,7.027805663559389e+307,-1.2397122392417525e+308,7.027805663559389e+307,NaN,NaN,NaN
1637949600,1.3334,1.33449,1.33216,1.33344,-1.0553590577723954e+308,NaN,NaN,-1.0553590577723954e+308,NaN,NaN,-1.0553590577723954e+308,NaN,NaN,-1.0553590577723954e+308,NaN,NaN
1637953200,1.33344,1.33469,1.33173,1.33323,1.2225219165609122e+308,8.761665795106299e+307,1.2225219165609122e+308,NaN,NaN,NaN,1.2225219165609122e+308,8.761665795106299e+307,1.2225219165609122e+308,NaN,NaN,NaN
1637956800,1.33323,1.33619,1.33301,1.33502,NaN,-6.866429765764398e+307,NaN,NaN,NaN,NaN,NaN,-6.866429765764398e+307,NaN,NaN,NaN,NaN
1637960400,1.33502,1.33657,1.33266,1.33368,-8.640173195878852e+307,1.0311253888866454e+308,NaN,NaN,NaN,NaN,-8.640173195878852e+307,1.0311253888866454e+308,NaN,NaN,NaN,NaN
1638136800,1.3333,1.33405,1.33258,1.3333,6.771217232079153e+307,-1.1944497726651246e+308,6.771217232079153e+307,NaN,NaN,NaN,6.771217232079153e+307,-1.1944497726651246e+308,6.771217232079153e+307,NaN,NaN,NaN
1638140400,1.3333,1.3343099999999999,1.33245,1.33403,-1.0168274110186447e+308,NaN,NaN,-1.0168274110186447e+308,NaN,NaN,-1.0168274110186447e+308,NaN,NaN,-1.0168274110186447e+308,NaN,NaN
1638144000,1.33403,1.33413,1.33294,1.33302,1.1778870766069425e+308,8.441773329215069e+307,1.1778870766069425e+308,NaN,NaN,NaN,1.1778870766069425e+308,8.441773329215069e+307,1.1778870766069425e+308,NaN,NaN,NaN
1638147600,1.33302,1.3342,1.33272,1.33356,NaN,-6.615733242865049e+307,NaN,NaN,NaN,NaN,NaN,-6.615733242865049e+307,NaN,NaN,NaN,NaN
1638151200,1.33356,1.33381,1.333,1.33358,-8.324716480912536e+307,9.93478524579377e+307,NaN,NaN,NaN,NaN,-8.324716480912536e+307,9.93478524579377e+307,NaN,NaN,NaN,NaN
1638154800,1.33358,1.3338,1.33321,1.3334,6.523996962770913e+307,-1.1508398596535513e+308,6.523996962770913e+307,NaN,NaN,NaN,6.523996962770913e+307,-1.1508398596535513e+308,6.523996962770913e+307,NaN,NaN,NaN
1638158400,1.3334,1.33376,1.33285,1.33285,-9.79702572488713e+307,NaN,NaN,-9.79702572488713e+307,NaN,NaN,-9.79702572488713e+307,NaN,NaN,-9.79702572488713e+307,NaN,NaN
1638162000,1.33285,1.33413,1.33272,1.33382,1.134881875280083e+308,8.133560285037362e+307,1.134881875280083e+308,NaN,NaN,NaN,1.134881875280083e+308,8.133560285037362e+307,1.134881875280083e+308,NaN,NaN,NaN
1638165600,1.33382,1.334,1.33324,1.33338,-1.4406643929272128e+308,-6.374189765833466e+307,NaN,-1.4406643929272128e+308,NaN,NaN,-1.4406643929272128e+308,-6.374189765833466e+307,NaN,-1.4406643929272128e+308,NaN,NaN
1638169200,1.33338,1.33342,1.33193,1.33295,NaN,9.57206164680055e+307,NaN,NaN,NaN,NaN,NaN,9.57206164680055e+307,NaN,NaN,NaN,NaN
1638172800,1.33295,1.33395,1.33189,1.33394,9.569735001297025e+307,-1.1088221647129256e+308,NaN,NaN,NaN,NaN,9.569735001297025e+307,-1.1088221647129256e+308,NaN,NaN,NaN,NaN
1638176400,1.33394,1.33555,1.33364,1.33401,-7.49970551263033e+307,1.4075831552038355e+308,NaN,-7.49970551263033e+307,NaN,NaN,-7.49970551263033e+307,1.4075831552038355e+308,NaN,-7.49970551263033e+307,NaN,NaN
1638180000,1.33401,1.33567,1.33325,1.33535,1.1262238203910884e+308,NaN,1.1262238203910884e+308,NaN,NaN,NaN,1.1262238203910884e+308,NaN,1.1262238203910884e+308,NaN,NaN,NaN
1638183600,1.33535,1.33629,1.33409,1.33415,-1.304611253621326e+308,-9.349990083548077e+307,NaN,-1.304611253621326e+308,NaN,NaN,-1.304611253621326e+308,-9.349990083548077e+307,NaN,-1.304611253621326e+308,NaN,NaN
1638187200,1.33415,1.33467,1.33329,1.33346,NaN,7.327493620577842e+307,NaN,NaN,NaN,NaN,NaN,7.327493620577842e+307,NaN,NaN,NaN,NaN
1638190800,1.33346,1.3335299999999999,1.33191,1.33193,9.22033955537619e+307,-1.1003629202987451e+308,NaN,NaN,NaN,NaN,9.22033955537619e+307,-1.1003629202987451e+308,NaN,NaN,NaN,NaN
1638194400,1.33193,1.33225,1.3298699999999999,1.33012,-7.225887799652354e+307,1.2746541343716798e+308,NaN,-7.225887799652354e+307,NaN,NaN,-7.225887799652354e+307,1.2746541343716798e+308,NaN,-7.225887799652354e+307,NaN,NaN
1638198000,1.33012,1.3313,1.32919,1.32945,1.0851048684160464e+308,NaN,1.0851048684160464e+308,NaN,NaN,NaN,1.0851048684160464e+308,NaN,1.0851048684160464e+308,NaN,NaN,NaN
1638201600,1.32945,1.33074,1.3289,1.32902,-1.256979294047672e+308,-9.008617626091952e+307,NaN,-1.256979294047672e+308,NaN,NaN,-1.256979294047672e+308,-9.008617626091952e+307,NaN,-1.256979294047672e+308,NaN,NaN
1638205200,1.32902,1.33015,1.32876,1.33013,NaN,7.059963443337104e+307,NaN,NaN,NaN,NaN,NaN,7.059963443337104e+307,NaN,NaN,NaN,NaN
1638208800,1.33013,1.33086,1.329,1.32912,8.883700698599536e+307,-1.0601881617332855e+308,NaN,NaN,NaN,NaN,8.883700698599536e+307,-1.0601881617332855e+308,NaN,NaN,NaN,NaN
1638212400,1.32912,1.32956,1.32874,1.32915,-6.962067297873438e+307,1.2281159230614113e+308,NaN,-6.962067297873438e+307,NaN,NaN,-6.962067297873438e+307,1.2281159230614113e+308,NaN,-6.962067297873438e+307,NaN,NaN
1638216000,1.32915,1.3304799999999999,1.32914,1.33026,1.0454871883737352e+308,NaN,1.0454871883737352e+308,NaN,NaN,NaN,1.0454871883737352e+308,NaN,1.0454871883737352e+308,NaN,NaN,NaN
1638219600,1.33026,1.33173,1.33017,1.33116,-1.211086399323051e+308,-8.679708834764699e+307,NaN,-1.211086399323051e+308,NaN,NaN,-1.211086399323051e+308,-8.679708834764699e+307,NaN,-1.211086399323051e+308,NaN,NaN
1638223200,1.33116,1.33138,1.3304799999999999,1.33075,NaN,6.802200916460941e+307,NaN,NaN,NaN,NaN,NaN,6.802200916460941e+307,NaN,NaN,NaN,NaN
1638226800,1.33075,1.33232,1.33074,1.33141,8.559352682004119e+307,-1.0214802021629748e+308,NaN,NaN,NaN,NaN,8.559352682004119e+307,-1.0214802021629748e+308,NaN,NaN,NaN,NaN
1638230400,1.33141,1.33232,1.33094,1.3319,-6.707879004494187e+307,1.183276843345791e+308,NaN,-6.707879004494187e+307,NaN,NaN,-6.707879004494187e+307,1.183276843345791e+308,NaN,-6.707879004494187e+307,NaN,NaN
1638234000,1.3319,1.33296,1.33171,1.33263,1.007315968132333e+308,NaN,1.007315968132333e+308,NaN,NaN,NaN,1.007315968132333e+308,NaN,1.007315968132333e+308,NaN,NaN,NaN
1638237600,1.33263,1.33294,1.33211,1.33261,-1.1668690753864127e+308,-8.362808655357994e+307,NaN,-1.1668690753864127e+308,NaN,NaN,-1.1668690753864127e+308,-8.362808655357994e+307,NaN,-1.1668690753864127e+308,NaN,NaN
1638241200,1.33261,1.3329,1.33209,1.33211,NaN,6.553849418522088e+307,NaN,NaN,NaN,NaN,NaN,6.553849418522088e+307,NaN,NaN,NaN,NaN
1638244800,1.33211,1.33227,1.3318,1.33191,8.246846761336806e+307,-9.841854880788683e+307,NaN,NaN,NaN,NaN,8.246846761336806e+307,-9.841854880788683e+307,NaN,NaN,NaN,NaN
1638248400,1.33191,1.33267,1.33121,1.33181,-6.462971243136051e+307,1.1400748591453329e+308,NaN,-6.462971243136051e+307,NaN,NaN,-6.462971243136051e+307,1.1400748591453329e+308,NaN,-6.462971243136051e+307,NaN,NaN
1638252000,1.33181,1.33279,1.33068,1.33221,9.705383967762744e+307,-1.4472565741142324e+308,9.705383967762744e+307,NaN,NaN,NaN,9.705383967762744e+307,-1.4472565741142324e+308,9.705383967762744e+307,NaN,NaN,NaN
1638255600,1.33221,1.33308,1.33111,1.33282,-1.1242661463742083e+308,NaN,NaN,-1.1242661463742083e+308,NaN,NaN,-1.1242661463742083e+308,NaN,NaN,-1.1242661463742083e+308,NaN,NaN
1638259200,1.33282,1.33532,1.33274,1.3351,1.4271883625378054e+308,9.613524122031894e+307,1.4271883625378054e+308,NaN,NaN,NaN,1.4271883625378054e+308,9.613524122031894e+307,1.4271883625378054e+308,NaN,NaN,NaN
1638262800,1.3351,1.33689,1.33464,1.3363,NaN,-7.534022608153247e+307,NaN,NaN,NaN,NaN,NaN,-7.534022608153247e+307,NaN,NaN,NaN,NaN
1638266400,1.3363,1.33705,1.3345,1.33538,-9.480219330382148e+307,1.1313771867945368e+308,NaN,NaN,NaN,NaN,-9.480219330382148e+307,1.1313771867945368e+308,NaN,NaN,NaN,NaN
1638270000,1.33538,1.33551,1.3335,1.33409,7.429552977525008e+307,-1.3105808838868607e+308,7.429552977525008e+307,NaN,NaN,NaN,7.429552977525008e+307,-1.3105808838868607e+308,7.429552977525008e+307,NaN,NaN,NaN
1638273600,1.33409,1.33463,1.33284,1.33372,-1.1156890792651366e+308,NaN,NaN,-1.1156890792651366e+308,NaN,NaN,-1.1156890792651366e+308,NaN,NaN,-1.1156890792651366e+308,NaN,NaN
1638277200,1.33372,1.33522,1.33349,1.3345,1.2924078695532004e+308,9.26252991508334e+307,1.2924078695532004e+308,NaN,NaN,NaN,1.2924078695532004e+308,9.26252991508334e+307,1.2924078695532004e+308,NaN,NaN,NaN
1638280800,1.3345,1.336,1.33374,1.33582,NaN,-7.258951962163929e+307,NaN,NaN,NaN,NaN,NaN,-7.258951962163929e+307,NaN,NaN,NaN,NaN
1638284400,1.33582,1.33671,1.3227,1.32327,-9.134092142960839e+307,1.090070083031354e+308,NaN,NaN,NaN,NaN,-9.134092142960839e+307,1.090070083031354e+308,NaN,NaN,NaN,NaN
1638288000,1.32327,1.32522,1.31941,1.32511,7.158296566012777e+307,-1.2627309703543637e+308,7.158296566012777e+307,NaN,NaN,NaN,7.158296566012777e+307,-1.2627309703543637e+308,7.158296566012777e+307,NaN,NaN,NaN
1638291600,1.32511,1.32694,1.32443,1.32642,-1.0749547555554396e+308,NaN,NaN,-1.0749547555554396e+308,NaN,NaN,-1.0749547555554396e+308,NaN,NaN,-1.0749547555554396e+308,NaN,NaN
1638295200,1.32642,1.32716,1.32528,1.32672,1.245221461169589e+308,8.924350668782687e+307,1.245221461169589e+308,NaN,NaN,NaN,1.245221461169589e+308,8.924350668782687e+307,1.245221461169589e+308,NaN,NaN,NaN
1638298800,1.32672,1.3288,1.32653,1.3284,NaN,-6.993924272536739e+307,NaN,NaN,NaN,NaN,NaN,-6.993924272536739e+307,NaN,NaN,NaN,NaN
1638302400,1.3284,1.33076,1.32795,1.33007,-8.800602219056021e+307,1.0502711207096091e+308,NaN,NaN,NaN,NaN,-8.800602219056021e+307,1.0502711207096091e+308,NaN,NaN,NaN,NaN
1638306000,1.33007,1.33096,1.32951,1.32964,6.896943851399817e+307,-1.2166280792706275e+308,6.896943851399817e+307,NaN,NaN,NaN,6.896943851399817e+307,-1.2166280792706275e+308,6.896943851399817e+307,NaN,NaN,NaN
1638309600,1.32964,1.3304,1.32943,1.32955,-1.0357076608228153e+308,NaN,NaN,-1.0357076608228153e+308,NaN,NaN,-1.0357076608228153e+308,NaN,NaN,-1.0357076608228153e+308,NaN,NaN
1638313200,1.32955,1.33144,1.32947,1.32955,1.1997578503552277e+308,8.598518502996418e+307,1.1997578503552277e+308,NaN,NaN,NaN,1.1997578503552277e+308,8.598518502996418e+307,1.1997578503552277e+308,NaN,NaN,NaN
1638316800,1.32955,1.33013,1.32941,1.32993,NaN,-6.738572866295255e+307,NaN,NaN,NaN,NaN,NaN,-6.738572866295255e+307,NaN,NaN,NaN,NaN
1638320400,1.32993,1.33013,1.32881,1.32933,-8.47928816633855e+307,1.0119252368885445e+308,NaN,NaN,NaN,NaN,-8.47928816633855e+307,1.0119252368885445e+308,NaN,NaN,NaN,NaN
1638324000,1.32933,1.3304799999999999,1.32925,1.33035,6.645133245137032e+307,-1.1722084260389595e+308,6.645133245137032e+307,NaN,NaN,NaN,6.645133245137032e+307,-1.1722084260389595e+308,6.645133245137032e+307,NaN,NaN,NaN
1638327600,1.33035,1.33152,1.33,1.33128,-9.978934956502405e+307,NaN,NaN,-9.978934956502405e+307,NaN,NaN,-9.978934956502405e+307,NaN,NaN,-9.978934956502405e+307,NaN,NaN
1638331200,1.33128,1.33228,1.33078,1.33222,1.155954136974964e+308,8.284582620110864e+307,1.155954136974964e+308,NaN,NaN,NaN,1.155954136974964e+308,8.284582620110864e+307,1.155954136974964e+308,NaN,NaN,NaN
1638334800,1.33222,1.33269,1.3319,1.33261,NaN,-6.492544457862821e+307,NaN,NaN,NaN,NaN,NaN,-6.492544457862821e+307,NaN,NaN,NaN,NaN
1638338400,1.33261,1.33312,1.33207,1.33278,-8.169705438126369e+307,9.74979379000808e+307,NaN,NaN,NaN,NaN,-8.169705438126369e+307,9.74979379000808e+307,NaN,NaN,NaN,NaN
1638342000,1.33278,1.3332,1.3310899999999999,1.33178,6.402516360440293e+307,-1.1294105548677585e+308,6.402516360440293e+307,NaN,NaN,NaN,6.402516360440293e+307,-1.1294105548677585e+308,6.402516360440293e+307,NaN,NaN,NaN
1638345600,1.33178,1.33226,1.32859,1.32877,-9.614599431174943e+307,1.4337188802073217e+308,NaN,-9.614599431174943e+307,NaN,NaN,-9.614599431174943e+307,1.4337188802073217e+308,NaN,-9.614599431174943e+307,NaN,NaN
1638349200,1.32877,1.33261,1.3276,1.33114,1.1137497174066417e+308,NaN,1.1137497174066417e+308,NaN,NaN,NaN,1.1137497174066417e+308,NaN,1.1137497174066417e+308,NaN,NaN,NaN
1638352800,1.33114,1.33296,1.3301,1.33173,-1.4138383874572866e+308,-9.523598845989928e+307,NaN,-1.4138383874572866e+308,NaN,NaN,-1.4138383874572866e+308,-9.523598845989928e+307,NaN,-1.4138383874572866e+308,NaN,NaN
1638356400,1.33173,1.33291,1.33122,1.33221,NaN,7.463549069610611e+307,NaN,NaN,NaN,NaN,NaN,7.463549069610611e+307,NaN,NaN,NaN,NaN
1638360000,1.33221,1.3328,1.3315,1.33171,9.391540992511312e+307,-1.120794240880154e+308,NaN,NaN,NaN,NaN,9.391540992511312e+307,-1.120794240880154e+308,NaN,NaN,NaN,NaN
1638363600,1.33171,1.33443,1.33083,1.33436,-7.360056651943301e+307,1.298321659666603e+308,NaN,-7.360056651943301e+307,NaN,NaN,-7.360056651943301e+307,1.298321659666603e+308,NaN,-7.360056651943301e+307,NaN,NaN
1638367200,1.33436,1.33467,1.33319,1.33405,1.1052528805146707e+308,NaN,1.1052528805146707e+308,NaN,NaN,NaN,1.1052528805146707e+308,NaN,1.1052528805146707e+308,NaN,NaN,NaN
1638370800,1.33405,1.33521,1.33075,1.33124,-1.280318636411107e+308,-9.175887852413325e+307,NaN,-1.280318636411107e+308,NaN,NaN,-1.280318636411107e+308,-9.175887852413325e+307,NaN,-1.280318636411107e+308,NaN,NaN
1638374400,1.33124,1.33245,1.3305,1.33083,NaN,7.19105144507083e+307,NaN,NaN,NaN,NaN,NaN,7.19105144507083e+307,NaN,NaN,NaN,NaN
1638378000,1.33083,1.33172,1.32981,1.33021,9.048651492173259e+307,-1.079873525361412e+308,NaN,NaN,NaN,NaN,9.048651492173259e+307,-1.079873525361412e+308,NaN,NaN,NaN,NaN
1638381600,1.33021,1.3307,1.32812,1.32944,-7.091337583383948e+307,1.2509193360739006e+308,NaN,-7.091337583383948e+307,NaN,NaN,-7.091337583383948e+307,1.2509193360739006e+308,NaN,-7.091337583383948e+307,NaN,NaN
1638385200,1.32944,1.32945,1.32784,1.3278699999999999,1.0648995872426654e+308,NaN,1.0648995872426654e+308,NaN,NaN,NaN,1.0648995872426654e+308,NaN,1.0648995872426654e+308,NaN,NaN,NaN
1638388800,1.3278699999999999,1.32828,1.32616,1.32636,-1.2335736115144946e+308,-8.840871947847627e+307,NaN,-1.2335736115144946e+308,NaN,NaN,-1.2335736115144946e+308,-8.840871947847627e+307,NaN,-1.2335736115144946e+308,NaN,NaN
1638392400,1.32636,1.32755,1.32632,1.32754,NaN,6.928502834691371e+307,NaN,NaN,NaN,NaN,NaN,6.928502834691371e+307,NaN,NaN,NaN,NaN
1638396000,1.32754,1.328,1.32662,1.32732,8.718281045900546e+307,-1.0404468440707995e+308,NaN,NaN,NaN,NaN,8.718281045900546e+307,-1.0404468440707995e+308,NaN,NaN,NaN,NaN
1638399600,1.32732,1.32816,1.32719,1.32778,-6.832429572160462e+307,1.2052476932144798e+308,NaN,-6.832429572160462e+307,NaN,NaN,-6.832429572160462e+307,1.2052476932144798e+308,NaN,-6.832429572160462e+307,NaN,NaN
1638403200,1.32778,1.32798,1.32714,1.3274299999999999,1.0260196113504245e+308,NaN,1.0260196113504245e+308,NaN,NaN,NaN,1.0260196113504245e+308,NaN,1.0260196113504245e+308,NaN,NaN,NaN
1638406800,1.3274299999999999,1.32946,1.32742,1.32945,-1.188535269072111e+308,-8.518087628728177e+307,NaN,-1.188535269072111e+308,NaN,NaN,-1.188535269072111e+308,-8.518087628728177e+307,NaN,-1.188535269072111e+308,NaN,NaN
1638410400,1.32945,1.33058,1.32931,1.33029,NaN,6.675539995369001e+307,NaN,NaN,NaN,NaN,NaN,6.675539995369001e+307,NaN,NaN,NaN,NaN
1638414000,1.33029,1.33032,1.32963,1.32971,8.399972577245696e+307,-1.0024596491284345e+308,NaN,NaN,NaN,NaN,8.399972577245696e+307,-1.0024596491284345e+308,NaN,NaN,NaN,NaN
1638417600,1.32971,1.32992,1.32873,1.32883,-6.582974412036995e+307,1.1612435431352292e+308,NaN,-6.582974412036995e+307,NaN,NaN,-6.582974412036995e+307,1.1612435431352292e+308,NaN,-6.582974412036995e+307,NaN,NaN
1638421200,1.32883,1.32896,1.3286,1.32883,9.885591613397694e+307,NaN,9.885591613397694e+307,NaN,NaN,NaN,9.885591613397694e+307,NaN,9.885591613397694e+307,NaN,NaN,NaN
1638424800,1.32883,1.32939,1.32851,1.32932,-1.1451412973190991e+308,-8.207088314219588e+307,NaN,-1.1451412973190991e+308,NaN,NaN,-1.1451412973190991e+308,-8.207088314219588e+307,NaN,-1.1451412973190991e+308,NaN,NaN
1638428400,1.32932,1.32986,1.32765,1.32833,1.4536881131447687e+308,6.431812946173991e+307,1.4536881131447687e+308,NaN,NaN,NaN,1.4536881131447687e+308,6.431812946173991e+307,1.4536881131447687e+308,NaN,NaN,NaN
1638432000,1.32833,1.33094,1.32803,1.33074,NaN,-9.658593842227289e+307,NaN,NaN,NaN,NaN,NaN,-9.658593842227289e+307,NaN,NaN,NaN,NaN
1638435600,1.33074,1.33221,1.3301,1.3321399999999999,-9.656246163664139e+307,1.1188460049043968e+308,NaN,NaN,NaN,NaN,-9.656246163664139e+307,1.1188460049043968e+308,NaN,NaN,NaN,NaN
1638439200,1.3321399999999999,1.33252,1.33073,1.33166,7.567503444466557e+307,-1.4203078184122256e+308,7.567503444466557e+307,NaN,NaN,NaN,7.567503444466557e+307,-1.4203078184122256e+308,7.567503444466557e+307,NaN,NaN,NaN
1638442800,1.33166,1.33335,1.3315,1.33286,-1.1364049729281608e+308,NaN,NaN,-1.1364049729281608e+308,NaN,NaN,-1.1364049729281608e+308,NaN,NaN,-1.1364049729281608e+308,NaN,NaN
1638446400,1.33286,1.33316,1.33158,1.333,1.316405042683688e+308,9.434514734454194e+307,1.316405042683688e+308,NaN,NaN,NaN,1.316405042683688e+308,9.434514734454194e+307,1.316405042683688e+308,NaN,NaN,NaN
1638450000,1.333,1.33337,1.3310899999999999,1.33122,NaN,-7.393734743270146e+307,NaN,NaN,NaN,NaN,NaN,-7.393734743270146e+307,NaN,NaN,NaN,NaN
1638453600,1.33122,1.33181,1.33056,1.33174,-9.30369215523888e+307,1.1103102882507111e+308,NaN,NaN,NaN,NaN,-9.30369215523888e+307,1.1103102882507111e+308,NaN,NaN,NaN,NaN
1638457200,1.33174,1.33229,1.32991,1.33071,7.291210397675974e+307,-1.2861771087033188e+308,7.291210397675974e+307,NaN,NaN,NaN,7.291210397675974e+307,-1.2861771087033188e+308,7.291210397675974e+307,NaN,NaN,NaN
1638460800,1.33071,1.3321,1.33025,1.33078,-1.0949143023705044e+308,NaN,NaN,-1.0949143023705044e+308,NaN,NaN,-1.0949143023705044e+308,NaN,NaN,-1.0949143023705044e+308,NaN,NaN
1638464400,1.33078,1.33199,1.32991,1.33013,1.2683424864228757e+308,9.090056242944812e+307,1.2683424864228757e+308,NaN,NaN,NaN,1.2683424864228757e+308,9.090056242944812e+307,1.2683424864228757e+308,NaN,NaN,NaN
1638468000,1.33013,1.33013,1.32894,1.32933,NaN,-7.123786072037858e+307,NaN,NaN,NaN,NaN,NaN,-7.123786072037858e+307,NaN,NaN,NaN,NaN
1638471600,1.32933,1.33034,1.32928,1.32979,-8.964010056534026e+307,1.0697723466858433e+308,NaN,NaN,NaN,NaN,-8.964010056534026e+307,1.0697723466858433e+308,NaN,NaN,NaN,NaN
1638475200,1.32979,1.33059,1.32958,1.32993,7.025004937665497e+307,-1.2392181882768222e+308,7.025004937665497e+307,NaN,NaN,NaN,7.025004937665497e+307,-1.2392181882768222e+308,7.025004937665497e+307,NaN,NaN,NaN
1638478800,1.32993,1.3303,1.32974,1.32983,-1.054938475362756e+308,NaN,NaN,-1.054938475362756e+308,NaN,NaN,-1.054938475362756e+308,NaN,NaN,-1.054938475362756e+308,NaN,NaN
1638482400,1.32983,1.33019,1.32936,1.32995,1.2220347162950712e+308,8.758174090093275e+307,1.2220347162950712e+308,NaN,NaN,NaN,1.2220347162950712e+308,8.758174090093275e+307,1.2220347162950712e+308,NaN,NaN,NaN
1638486000,1.32995,1.33027,1.32937,1.32996,NaN,-6.863693351503075e+307,NaN,NaN,NaN,NaN,NaN,-6.863693351503075e+307,NaN,NaN,NaN,NaN
1638489600,1.32996,1.3301,1.32932,1.32935,-8.636729908179123e+307,1.0307144640952158e+308,NaN,NaN,NaN,NaN,-8.636729908179123e+307,1.0307144640952158e+308,NaN,NaN,NaN,NaN
1638493200,1.32935,1.32944,1.32838,1.32912,6.768518761981525e+307,-1.1939737597291658e+308,6.768518761981525e+307,NaN,NaN,NaN,6.768518761981525e+307,-1.1939737597291658e+308,6.768518761981525e+307,NaN,NaN,NaN
1638496800,1.32912,1.32923,1.32843,1.32843,-1.0164221842670818e+308,NaN,NaN,-1.0164221842670818e+308,NaN,NaN,-1.0164221842670818e+308,NaN,NaN,-1.0164221842670818e+308,NaN,NaN
1638500400,1.32843,1.32893,1.32832,1.32861,1.1774176642478843e+308,8.43840910796517e+307,1.1774176642478843e+308,NaN,NaN,NaN,1.1774176642478843e+308,8.43840910796517e+307,1.1774176642478843e+308,NaN,NaN,NaN
1638504000,1.32861,1.32912,1.32852,1.32894,NaN,-6.613096736352576e+307,NaN,NaN,NaN,NaN,NaN,-6.613096736352576e+307,NaN,NaN,NaN,NaN
1638507600,1.32894,1.32991,1.32885,1.32955,-8.321398909237453e+307,9.93082602841922e+307,NaN,NaN,NaN,NaN,-8.321398909237453e+307,9.93082602841922e+307,NaN,NaN,NaN,NaN
1638511200,1.32955,1.32985,1.328,1.3280399999999999,6.521397015063188e+307,-1.1503812261697932e+308,6.521397015063188e+307,NaN,NaN,NaN,6.521397015063188e+307,-1.1503812261697932e+308,6.521397015063188e+307,NaN,NaN,NaN
1638514800,1.3280399999999999,1.32823,1.32688,1.32772,-9.793121407530561e+307,1.4603398881718428e+308,NaN,-9.793121407530561e+307,NaN,NaN,-9.793121407530561e+307,1.4603398881718428e+308,NaN,-9.793121407530561e+307,NaN,NaN
1638518400,1.32772,1.32819,1.3268,1.3275,1.1344296013831127e+308,NaN,1.1344296013831127e+308,NaN,NaN,NaN,1.1344296013831127e+308,NaN,1.1344296013831127e+308,NaN,NaN,NaN
1638522000,1.3275,1.32895,1.32677,1.32861,-1.4400902583732931e+308,-9.700431141518702e+307,NaN,-1.4400902583732931e+308,NaN,NaN,-1.4400902583732931e+308,-9.700431141518702e+307,NaN,-1.4400902583732931e+308,NaN,NaN
1638525600,1.32861,1.32875,1.3274299999999999,1.32818,NaN,7.602130769251036e+307,NaN,NaN,NaN,NaN,NaN,7.602130769251036e+307,NaN,NaN,NaN,NaN
1638529200,1.32818,1.32836,1.3254299999999999,1.32734,9.565921263994244e+307,-1.1416049261720608e+308,NaN,NaN,NaN,NaN,9.565921263994244e+307,-1.1416049261720608e+308,NaN,NaN,NaN,NaN
1638532800,1.32734,1.32793,1.32572,1.3272599999999999,-7.496716724887565e+307,1.3224286388796387e+308,NaN,-7.496716724887565e+307,NaN,NaN,-7.496716724887565e+307,1.3224286388796387e+308,NaN,-7.496716724887565e+307,NaN,NaN
